gender,age,income,total_amount,p_completed,n_received,p_viewed
M,49,64000.0,13.92,1.0,5,0.8
M,70,107000.0,27.11,0.3688675765400221,5,1.0
M,37,42000.0,7.66,0.0,4,0.25
M,27,65000.0,14.0,0.0,5,1.0
M,60,77000.0,844.3000000000001,0.047376524931896244,6,1.0
M,57,56000.0,95.67,0.5748928608759276,5,1.0
M,51,86000.0,165.35000000000002,0.09071666162685212,3,0.6666666666666666
F,53,98000.0,79.67999999999999,0.4392570281124498,5,0.4
M,51,58000.0,63.519999999999996,0.551007556675063,4,0.75
M,73,73000.0,165.74,0.24134186074574634,4,1.0
M,59,73000.0,134.04,0.27603700387943897,5,1.0
F,39,44000.0,372.52,0.08053258885428971,6,0.8333333333333334
M,19,74000.0,240.09999999999997,0.09995835068721368,5,1.0
M,40,71000.0,18.8,0.0,4,0.5
M,22,33000.0,26.949999999999996,1.0,4,1.0
M,65,34000.0,30.900000000000002,0.32362459546925565,6,0.8333333333333334
M,58,54000.0,38.980000000000004,0.17957927142124164,6,0.5
F,36,61000.0,12.25,0.0,5,0.8
F,44,57000.0,60.419999999999995,0.0,5,0.6
F,44,87000.0,216.8,0.11531365313653136,6,1.0
M,23,54000.0,35.510000000000005,0.140805406927626,4,1.0
F,74,64000.0,137.42000000000002,0.08732353369233008,4,1.0
F,33,53000.0,167.25,0.20926756352765322,6,0.8333333333333334
M,37,98000.0,202.51,0.20739716557207052,4,1.0
M,51,49000.0,50.82,0.0,5,0.4
F,46,44000.0,122.91999999999999,0.2440611780019525,5,0.4
M,53,66000.0,141.39,0.1768158992856638,5,1.0
M,62,84000.0,155.87,0.2052992878680952,6,0.8333333333333334
O,52,80000.0,164.01,0.2560819462227913,4,1.0
M,43,35000.0,49.68,0.20128824476650564,4,1.0
M,28,54000.0,82.94999999999999,0.32549728752260404,6,0.8333333333333334
F,59,95000.0,190.15000000000003,0.15777018143570862,5,0.8
F,80,81000.0,144.49,0.20762682538583985,4,0.75
M,32,55000.0,114.85,0.522420548541576,4,0.75
F,89,110000.0,167.42000000000002,0.08959503046231035,4,0.75
M,24,47000.0,11.38,0.0,6,1.0
M,75,81000.0,64.2,0.3115264797507788,4,1.0
F,56,107000.0,70.17,0.5272908650420407,6,0.8333333333333334
F,50,80000.0,53.150000000000006,0.2822201317027281,6,1.0
M,22,32000.0,59.62,0.4528681650452868,5,1.0
F,59,99000.0,53.69,0.4097597317936301,6,1.0
M,42,55000.0,210.95999999999998,0.21331058020477817,5,1.0
F,33,74000.0,25.87,0.38654812524159254,3,0.6666666666666666
M,66,101000.0,257.13,0.15556333372224168,5,0.6
M,25,73000.0,149.56,0.0,4,1.0
M,49,55000.0,202.06000000000006,0.19301197664060174,6,1.0
F,60,76000.0,44.239999999999995,0.7911392405063292,4,0.25
F,48,49000.0,7.17,0.0,6,0.3333333333333333
F,75,59000.0,34.82,0.0,4,1.0
M,50,73000.0,137.88,0.2901073397156948,3,0.6666666666666666
F,66,67000.0,142.01,0.19012745581297094,5,1.0
M,48,93000.0,108.12,0.24972253052164262,6,1.0
F,81,87000.0,101.81,0.44199980355564283,4,1.0
F,80,98000.0,205.48000000000002,0.12166634222308739,6,1.0
M,55,85000.0,131.74,0.22772126916654015,5,0.8
F,55,90000.0,203.9,0.22069641981363414,5,0.8
M,33,42000.0,18.720000000000002,0.26709401709401703,5,0.4
M,65,36000.0,16.27,0.430239704978488,4,0.5
M,71,36000.0,15.89,0.3146633102580239,6,0.5
F,42,66000.0,62.480000000000004,0.2400768245838668,5,1.0
M,80,89000.0,69.44,0.43202764976958524,5,1.0
M,49,72000.0,33.56,0.0,5,0.6
F,38,39000.0,67.94,0.10303208713570798,5,0.8
M,77,46000.0,46.75,0.2994652406417112,4,1.0
M,57,82000.0,117.3,0.2557544757033248,5,0.8
M,32,42000.0,0.0,0.0,5,0.4
M,33,63000.0,17.98,0.0,3,0.3333333333333333
M,72,33000.0,182.82,0.21879444262115744,4,0.75
M,51,51000.0,35.36000000000001,0.0,4,0.75
F,68,68000.0,122.59,0.0,3,1.0
M,58,63000.0,10.2,0.0,5,0.4
F,60,81000.0,100.44,0.23894862604540024,6,0.3333333333333333
M,28,73000.0,40.43000000000001,0.12367054167697253,2,1.0
M,55,42000.0,14.04,0.0,2,0.5
M,72,54000.0,29.599999999999998,0.3378378378378379,4,0.5
F,47,54000.0,146.98000000000002,0.11566199482922845,3,1.0
F,87,77000.0,90.61,0.33108928374351615,4,0.75
F,50,50000.0,128.32999999999998,0.31169640769890133,6,0.5
F,73,37000.0,115.18,0.13023094287202638,5,0.8
M,43,34000.0,41.33,0.24195499637067505,2,0.5
M,33,56000.0,16.84,0.5938242280285035,6,0.6666666666666666
F,48,57000.0,128.35999999999999,0.31162355874104086,5,1.0
M,21,54000.0,19.85,0.3526448362720403,4,0.75
F,64,91000.0,119.55,0.3764115432873275,5,0.6
M,38,55000.0,19.029999999999998,0.0,5,1.0
M,70,47000.0,12.38,0.40387722132471726,4,0.75
M,42,34000.0,128.06,0.23426518819303452,5,0.6
F,20,45000.0,207.65,0.24078979051288224,6,0.8333333333333334
M,46,48000.0,7.080000000000001,0.0,4,0.5
F,55,109000.0,203.96999999999997,0.1568858165416483,3,0.6666666666666666
M,23,65000.0,161.58,0.25993316004455996,6,0.3333333333333333
M,43,39000.0,7.67,0.0,4,0.5
M,44,74000.0,44.58,0.0,4,0.5
M,66,37000.0,64.25,0.5447470817120622,4,0.25
F,63,91000.0,82.87,0.4464824423796307,5,0.8
F,57,64000.0,89.35000000000001,0.3357582540570789,2,1.0
F,22,55000.0,635.65,0.039329819869425,4,0.5
F,60,74000.0,96.25,0.22857142857142856,4,0.75
F,79,93000.0,84.94999999999999,0.788699234844026,6,0.5
F,77,92000.0,136.10000000000002,0.12490815576781776,3,0.3333333333333333
F,38,49000.0,75.16999999999999,0.19954769189836374,4,1.0
M,79,67000.0,0.0,0.0,5,0.4
M,76,40000.0,35.540000000000006,0.84411930219471,4,0.5
M,45,75000.0,104.28,0.40276179516685845,6,1.0
F,63,78000.0,70.50999999999999,0.28364770954474544,5,0.2
M,43,72000.0,38.54,0.700570835495589,5,0.4
M,56,88000.0,101.86,0.392695857058708,5,1.0
F,74,57000.0,71.88,0.6538675570395104,5,0.8
M,25,30000.0,30.03,0.1665001665001665,3,0.6666666666666666
M,56,90000.0,305.29,0.06551148088702545,3,1.0
M,86,92000.0,227.53,0.1054805959653672,4,0.5
F,52,89000.0,43.17,0.39379198517488995,5,1.0
M,59,78000.0,87.3,0.1718213058419244,5,0.4
F,25,70000.0,271.9,0.09194556822361163,4,0.75
F,68,57000.0,0.0,0.0,5,1.0
M,41,88000.0,24.15,0.2070393374741201,5,1.0
M,29,73000.0,192.08,0.19262807163681797,5,0.6
F,39,60000.0,27.43,0.0,6,0.5
F,41,57000.0,146.78,0.2180133533178907,5,1.0
M,97,85000.0,977.76,0.03784159711994763,5,0.6
M,53,68000.0,56.63,0.35316969803990816,5,0.6
M,75,76000.0,242.74,0.21422097717722666,5,1.0
M,70,45000.0,54.400000000000006,0.31249999999999994,5,0.8
M,45,58000.0,32.32,0.3712871287128713,5,0.6
M,71,54000.0,55.11,0.09072763563781527,6,0.8333333333333334
M,59,65000.0,23.369999999999997,1.0,4,0.5
M,51,114000.0,44.97,0.22237046920169,4,0.5
F,70,98000.0,186.24,0.13423539518900343,6,0.5
M,37,87000.0,932.22,0.021454163180365148,3,1.0
M,55,83000.0,255.0,0.1568627450980392,4,0.75
M,54,42000.0,19.36,0.5165289256198348,5,0.6
M,55,66000.0,66.36,0.5274261603375527,5,0.6
M,57,77000.0,277.55,0.16933885786344802,5,1.0
M,79,30000.0,16.6,0.6024096385542168,5,0.6
M,28,66000.0,10.32,0.0,5,0.4
F,47,89000.0,88.09,0.113520263367011,4,1.0
M,33,33000.0,62.7,0.4784688995215311,5,0.6
F,21,46000.0,68.36999999999999,0.2486470674272342,4,1.0
F,66,73000.0,199.17999999999998,0.15061753188071092,5,0.8
M,27,37000.0,57.6,0.4340277777777778,4,1.0
M,57,59000.0,269.23999999999995,0.11142475115138911,4,0.5
M,27,56000.0,10.26,0.0,4,0.5
F,78,71000.0,196.17000000000002,0.127440485293368,3,0.6666666666666666
M,54,56000.0,38.03,0.2629503023928477,5,1.0
M,70,48000.0,143.56,0.16717748676511562,5,0.8
F,68,116000.0,209.10000000000002,0.1530368244858919,5,0.6
M,52,73000.0,226.38,0.132520540683806,5,0.8
F,38,42000.0,26.679999999999996,0.5622188905547227,5,0.4
F,73,90000.0,247.72000000000003,0.14936218310996285,5,1.0
M,20,34000.0,11.56,0.0,5,0.6
F,67,41000.0,77.12,0.2204356846473029,3,1.0
F,49,82000.0,153.60999999999999,0.16274982097519694,3,0.6666666666666666
M,19,63000.0,15.93,0.0,5,0.6
M,54,61000.0,169.58999999999997,0.17689722271360342,4,1.0
M,44,94000.0,138.06,0.26799942054179343,5,1.0
F,99,111000.0,375.55,0.09852216748768472,6,0.6666666666666666
F,31,43000.0,53.2,0.5075187969924811,6,0.5
M,64,63000.0,238.70000000000002,0.14662756598240467,6,0.5
F,59,78000.0,58.730000000000004,0.8002724331687382,6,0.3333333333333333
M,48,76000.0,27.52,0.3633720930232558,5,1.0
F,84,61000.0,134.92000000000002,0.333530981322265,6,0.8333333333333334
F,56,76000.0,51.94,0.19252984212552945,5,1.0
F,77,82000.0,25.12,0.0,1,1.0
M,29,44000.0,39.75,0.0,6,0.6666666666666666
F,35,31000.0,56.94,0.5268703898840885,4,1.0
M,38,64000.0,76.08999999999999,0.22341963464318573,4,0.75
M,52,78000.0,69.03,0.43459365493263796,6,0.6666666666666666
F,73,94000.0,88.07000000000001,0.07948223004428295,4,0.75
F,56,38000.0,47.68999999999999,0.29356259173830995,3,0.6666666666666666
M,57,52000.0,34.7,0.2881844380403458,3,1.0
M,49,73000.0,71.73,0.27882336539802033,6,0.8333333333333334
F,58,63000.0,107.79,0.29687355042211705,4,1.0
M,55,48000.0,7.109999999999999,0.0,5,0.4
M,60,87000.0,65.03999999999999,0.15375153751537518,5,1.0
F,62,71000.0,176.86999999999998,0.15265449199977388,2,0.5
F,78,54000.0,56.89999999999999,0.08787346221441127,4,0.5
F,59,114000.0,126.8,0.07886435331230283,3,0.6666666666666666
F,46,68000.0,198.59,0.12588750692381287,4,1.0
M,26,73000.0,33.68,0.0,4,1.0
F,59,96000.0,29.08,0.343878954607978,5,0.6
M,49,36000.0,9.43,0.0,5,0.8
M,22,63000.0,29.330000000000002,0.0,3,1.0
M,42,33000.0,27.31,0.36616623947272064,4,0.25
F,58,88000.0,25.88,0.38639876352395675,5,1.0
M,33,39000.0,29.48,0.6784260515603799,3,1.0
M,20,71000.0,8.16,0.0,5,0.2
F,33,37000.0,56.85,0.08795074758135443,3,0.3333333333333333
M,48,83000.0,213.49999999999997,0.12646370023419207,3,1.0
M,37,61000.0,176.98999999999998,0.2260014690095486,5,1.0
F,69,88000.0,22.26,0.449236298292902,3,1.0
F,63,81000.0,118.6,0.31197301854974707,5,1.0
F,61,51000.0,101.67,0.5901445854234287,5,0.6
F,26,56000.0,4.33,0.0,5,0.4
M,76,88000.0,320.1099999999999,0.11558526756427481,5,0.8
F,22,61000.0,627.5600000000001,0.0159347313404296,4,0.75
F,78,104000.0,83.87,0.17884821747943244,5,0.6
F,41,77000.0,116.71,0.1285236912004113,3,1.0
M,38,50000.0,125.06,0.09595394210778826,5,0.8
M,42,54000.0,55.39,0.0,4,0.75
F,68,98000.0,52.71,0.7588692847656991,5,0.6
M,54,37000.0,105.91000000000001,0.23604947597016332,5,0.8
M,54,65000.0,180.59,0.30455728445650365,5,0.8
M,79,53000.0,194.48999999999998,0.15424957581366652,5,1.0
M,48,67000.0,193.31,0.2172676012622213,4,1.0
F,42,71000.0,169.23,0.10045500206819123,3,1.0
M,45,56000.0,182.86,0.29530788581428413,5,1.0
O,54,59000.0,244.42000000000002,0.15137877424106047,4,1.0
M,59,47000.0,37.37,0.26759432700026764,6,0.8333333333333334
M,50,59000.0,168.67999999999998,0.23713540431586438,4,1.0
M,67,67000.0,68.03999999999999,0.0,3,0.6666666666666666
F,59,80000.0,132.37,0.15109163707788772,4,1.0
F,54,93000.0,142.25,0.281195079086116,4,0.5
M,78,66000.0,22.330000000000002,0.0,4,0.75
M,72,104000.0,260.61,0.18034611104715859,5,0.4
M,55,37000.0,206.94,0.11597564511452595,4,0.75
F,64,48000.0,84.2,0.1187648456057007,4,1.0
F,78,72000.0,130.68,0.24487297214569942,5,0.8
F,38,51000.0,198.23,0.20178580436866267,6,1.0
M,40,41000.0,23.02,0.0,4,0.25
M,39,56000.0,133.65,0.14964459408903852,4,0.75
M,61,60000.0,17.54,0.5701254275940707,5,1.0
M,76,107000.0,130.4,0.1303680981595092,4,1.0
M,54,72000.0,78.94999999999999,0.40531982267257766,5,1.0
F,40,53000.0,211.69,0.1417166611554632,5,1.0
M,81,41000.0,16.16,0.6188118811881188,5,0.2
M,80,72000.0,111.25999999999999,0.19773503505302895,5,1.0
M,46,59000.0,142.11,0.07036802476954471,5,0.6
F,55,119000.0,84.92000000000002,0.11775788977861515,4,1.0
M,25,75000.0,74.94,0.0,4,0.5
M,54,69000.0,6.9,0.0,5,0.6
M,68,32000.0,19.0,0.631578947368421,4,0.75
M,88,50000.0,38.22,0.3924646781789639,6,0.5
M,66,56000.0,63.09,0.8717704866064352,5,0.8
M,49,52000.0,12.7,0.7874015748031497,4,1.0
F,34,74000.0,25.15,0.0,5,0.2
F,74,60000.0,22.589999999999996,0.22133687472332894,5,0.0
M,28,65000.0,224.69,0.2670345809782367,6,0.5
F,52,53000.0,276.02,0.12680240562278097,5,0.4
M,34,32000.0,40.63,0.17228648781688408,6,1.0
F,62,64000.0,245.71,0.10174596068536079,5,1.0
M,51,30000.0,6.73,0.0,3,0.3333333333333333
M,35,69000.0,786.1299999999999,0.04324984417335556,5,0.8
M,47,32000.0,62.15999999999998,0.0,5,0.6
M,46,67000.0,5.33,0.0,4,0.0
M,63,84000.0,260.14,0.10379026677942647,6,0.6666666666666666
M,76,103000.0,118.57,0.10120603862697142,3,0.3333333333333333
M,34,51000.0,152.42000000000004,0.16402046975462534,3,1.0
M,79,102000.0,120.97,0.08266512358435976,2,1.0
F,73,58000.0,222.57,0.1797187401716314,5,0.6
F,53,55000.0,139.62,0.12175906030654633,4,0.5
F,66,56000.0,0.0,0.0,4,1.0
M,74,52000.0,40.49,0.7409236848604593,5,0.2
F,39,55000.0,148.90000000000003,0.2149093351242444,5,1.0
O,21,59000.0,93.47,0.42794479512142936,4,0.75
M,52,99000.0,27.26,0.3668378576669112,2,1.0
F,49,102000.0,167.57,0.05967655308229397,3,1.0
F,20,75000.0,120.9,0.2894954507857734,4,1.0
F,45,64000.0,260.5,0.13051823416506717,6,1.0
F,80,61000.0,173.87,0.17254270431931903,5,1.0
M,42,38000.0,13.859999999999998,0.0,3,0.3333333333333333
M,51,70000.0,159.38,0.15685782406826454,3,1.0
M,42,79000.0,90.63,0.11033873993158999,2,1.0
M,18,31000.0,56.19999999999999,0.30249110320284706,4,1.0
M,46,62000.0,5.25,0.0,4,0.0
F,67,68000.0,368.00000000000006,0.040760869565217385,5,0.8
F,19,42000.0,24.46,0.4088307440719542,5,0.6
M,51,65000.0,182.08999999999997,0.3295073864572465,5,0.6
F,82,81000.0,171.73,0.12810807663192222,4,1.0
M,24,44000.0,22.529999999999998,0.887705281846427,5,0.6
M,34,34000.0,156.41,0.26852503036890224,6,1.0
F,76,64000.0,139.22,0.17957190058899583,3,1.0
F,80,52000.0,167.63,0.29827596492274655,4,0.5
M,69,85000.0,16.85,0.0,4,1.0
M,90,65000.0,165.94,0.030131372785344102,3,1.0
F,61,45000.0,28.599999999999998,0.0,4,0.5
M,92,71000.0,152.41000000000003,0.0459287448330162,2,1.0
M,70,45000.0,56.4,0.3546099290780142,5,0.6
M,96,89000.0,261.27000000000004,0.17989053469590843,5,0.6
F,55,96000.0,129.46,0.07724393635099644,3,1.0
F,87,94000.0,91.80999999999999,0.4356823875394838,4,0.5
F,75,87000.0,64.64,0.4176980198019802,5,0.8
F,66,53000.0,0.0,0.0,6,0.8333333333333334
M,35,33000.0,33.28,0.21033653846153846,4,0.75
F,58,64000.0,166.26,0.25261638397690367,5,1.0
M,37,38000.0,15.48,0.32299741602067183,5,0.6
M,75,65000.0,13.14,0.0,5,1.0
F,84,109000.0,50.88,0.19654088050314464,4,1.0
M,44,83000.0,259.75,0.05774783445620789,5,1.0
M,69,62000.0,13.790000000000001,0.0,6,0.6666666666666666
M,18,46000.0,17.36,0.0,5,0.8
M,52,53000.0,117.64999999999999,0.16999575010624735,5,1.0
F,43,56000.0,15.790000000000003,0.0,5,0.8
M,87,46000.0,74.61,0.3618817852834741,5,0.6
F,23,34000.0,57.339999999999996,0.20927799093128707,3,0.6666666666666666
M,48,48000.0,43.239999999999995,0.11563367252543942,4,1.0
M,28,69000.0,23.14,0.0,6,0.5
F,81,78000.0,280.09999999999997,0.16065690824705464,6,0.8333333333333334
M,20,43000.0,37.41,0.13365410318096768,2,1.0
M,62,54000.0,109.41,0.09139932364500503,5,0.6
F,49,57000.0,101.48,0.3646038628301143,5,0.8
F,57,74000.0,237.01000000000002,0.1139192439137589,4,1.0
F,57,118000.0,166.51999999999998,0.24021138601969735,6,0.6666666666666666
M,75,35000.0,26.64,0.0,6,0.5
M,67,86000.0,119.09,0.08397010664203543,4,0.25
M,46,36000.0,119.50000000000001,0.3933054393305439,4,0.5
M,56,95000.0,56.379999999999995,0.26605179141539553,6,0.5
F,31,73000.0,287.65000000000003,0.10429341213280026,4,0.75
M,21,60000.0,31.450000000000003,0.22257551669316372,4,0.75
F,63,86000.0,119.69,0.12532375302865736,5,0.4
M,35,35000.0,103.51,0.24152255820693652,5,0.8
M,20,37000.0,117.05,0.299017513882956,5,1.0
M,48,53000.0,48.400000000000006,0.1446280991735537,4,0.5
F,47,80000.0,97.32,0.20550760378133992,4,1.0
M,53,59000.0,40.94,0.0,3,1.0
M,39,41000.0,0.0,0.0,2,0.5
M,62,88000.0,51.89,0.09635767970707265,2,1.0
M,78,39000.0,127.19000000000001,0.07862253321802028,3,1.0
M,64,98000.0,1084.84,0.034106412005457026,3,1.0
F,36,61000.0,191.89,0.2866225441659284,5,1.0
F,44,52000.0,116.77,0.1712768690588336,2,1.0
F,60,68000.0,172.26000000000002,0.05805178218971322,4,1.0
F,40,64000.0,282.17,0.10631888577807704,4,0.75
M,54,73000.0,145.63,0.32273570006180047,6,0.8333333333333334
M,23,60000.0,210.3,0.21398002853067047,5,0.6
F,51,62000.0,193.38000000000002,0.10342331161443788,3,1.0
M,52,55000.0,136.24,0.2568995889606576,3,1.0
F,55,99000.0,278.13,0.11505411138676158,4,1.0
F,24,59000.0,45.37,0.37469693630152084,5,0.8
M,59,53000.0,666.38,0.030012905549386237,5,0.6
M,57,86000.0,176.35,0.12475191380776865,6,1.0
F,24,38000.0,40.58,1.0,6,0.5
M,58,64000.0,0.0,0.0,2,0.0
M,71,83000.0,144.93,0.3449941350997033,5,1.0
M,52,84000.0,111.84,0.0,2,1.0
M,21,75000.0,13.07,0.0,4,0.5
M,27,45000.0,8.38,0.0,6,0.6666666666666666
F,75,57000.0,59.31999999999999,0.16857720836142956,5,0.8
M,36,33000.0,22.32,0.0,3,1.0
M,71,61000.0,239.75,0.145985401459854,4,1.0
F,22,36000.0,46.8,0.47008547008547014,6,0.8333333333333334
M,31,55000.0,1.57,0.0,4,0.75
M,28,61000.0,51.46,0.6218422075398368,6,1.0
M,57,58000.0,44.59,0.22426553038797936,5,1.0
F,25,34000.0,88.64,0.1917870036101083,4,1.0
M,55,90000.0,152.14,0.24319705534376235,5,0.6
F,67,65000.0,84.71000000000001,0.0,2,1.0
M,43,63000.0,12.78,0.0,5,0.6
M,71,84000.0,162.54000000000002,0.11689430294081456,4,0.75
M,69,101000.0,95.02000000000001,0.2841507051147127,4,0.5
M,68,46000.0,64.10000000000001,0.5460218408736349,6,1.0
M,29,66000.0,54.980000000000004,0.21826118588577664,5,0.8
F,80,88000.0,171.27,0.14012961989840603,4,1.0
F,54,86000.0,78.78999999999999,0.1269196598553116,4,1.0
M,77,88000.0,280.79,0.23148972541757185,6,0.8333333333333334
M,85,66000.0,260.46999999999997,0.19196068645141476,6,1.0
M,68,92000.0,181.95,0.03847210772190163,4,1.0
M,51,32000.0,16.970000000000002,0.2946375957572186,4,0.75
M,94,101000.0,996.53,0.04013928331309644,4,0.75
F,67,77000.0,234.05,0.1281777397991882,5,1.0
M,52,50000.0,66.97,0.2986411826190832,4,1.0
F,55,32000.0,62.23,0.24104129840912744,5,0.6
F,68,76000.0,960.21,0.015621582778767145,2,0.5
F,46,69000.0,13.58,0.0,6,0.3333333333333333
F,90,54000.0,239.54,0.1001920347332387,4,1.0
M,33,34000.0,5.18,0.0,2,0.5
F,54,53000.0,27.66,0.0,5,0.6
F,22,40000.0,365.83,0.10934040401279284,5,0.6
M,51,53000.0,0.0,0.0,5,1.0
F,78,66000.0,263.99,0.09091253456570324,6,0.8333333333333334
O,60,67000.0,196.0,0.30612244897959184,5,1.0
M,22,57000.0,67.91000000000001,0.3828596672065969,6,0.6666666666666666
M,50,50000.0,8.200000000000001,0.0,5,0.8
F,72,108000.0,98.12,0.40766408479412963,6,0.6666666666666666
F,78,86000.0,187.61,0.17056660092745587,4,1.0
M,59,108000.0,161.18,0.16751457997270133,5,0.8
F,36,50000.0,190.52,0.15746378332983413,4,0.5
M,60,95000.0,176.55,0.15293118096856415,5,0.6
M,60,35000.0,3.83,0.0,5,0.4
F,97,94000.0,258.46999999999997,0.13541223352806903,6,0.6666666666666666
M,37,85000.0,86.05999999999999,0.3485940041831281,4,1.0
M,58,79000.0,132.56,0.528062764031382,6,0.6666666666666666
M,75,44000.0,169.79,0.17668885093350611,3,1.0
F,50,74000.0,0.0,0.0,5,1.0
M,37,98000.0,1106.1699999999996,0.04248894835332726,6,1.0
M,68,52000.0,48.58,0.514615067929189,6,0.6666666666666666
M,59,61000.0,4.42,0.0,5,1.0
M,62,39000.0,94.57,0.5287088928835784,3,1.0
M,67,97000.0,111.64999999999999,0.17913121361397225,5,0.2
F,39,37000.0,25.17,0.39729837107667854,5,0.6
M,61,34000.0,23.47,0.0,5,0.6
M,53,62000.0,18.24,0.38377192982456143,3,1.0
M,50,92000.0,195.10999999999999,0.1281328481369484,4,0.75
M,31,62000.0,22.740000000000002,0.2198768689533861,5,1.0
F,22,55000.0,165.56,0.10268180719980671,4,0.5
F,49,78000.0,62.5,0.32,4,0.5
M,77,97000.0,222.78,0.15261693150193015,5,1.0
M,28,31000.0,25.65,0.0,5,0.8
M,22,66000.0,12.0,0.0,5,0.6
F,39,81000.0,165.6,0.356280193236715,6,0.8333333333333334
M,38,92000.0,0.0,0.0,5,1.0
M,49,68000.0,65.44999999999999,0.3055767761650115,5,1.0
F,47,59000.0,149.1,0.2682763246143528,6,1.0
M,64,81000.0,179.79000000000002,0.22248178430391008,5,1.0
M,36,70000.0,10.49,0.0,4,0.25
M,35,52000.0,210.56,0.0807370820668693,3,1.0
F,63,63000.0,110.28999999999999,0.18134010336385892,2,1.0
M,61,46000.0,5.51,0.0,4,0.5
M,59,66000.0,59.06,0.2031832035218422,5,1.0
M,32,40000.0,61.120000000000005,0.16361256544502617,6,0.8333333333333334
M,51,58000.0,124.34,0.0804246421103426,2,0.5
M,65,89000.0,145.88,0.2056484782012613,5,1.0
M,67,68000.0,37.34,0.5356186395286555,4,0.75
M,59,58000.0,10.190000000000001,0.0,5,0.2
F,40,71000.0,49.34,0.10133765707336846,5,1.0
F,30,44000.0,149.77,0.33384522935167255,5,0.6
M,37,33000.0,98.00999999999999,0.17345168860320376,4,1.0
F,45,60000.0,330.65999999999997,0.10584890824411783,6,0.6666666666666666
M,69,84000.0,15.55,0.9646302250803858,4,0.75
M,62,41000.0,13.45,0.0,4,1.0
F,52,77000.0,94.5,0.10582010582010581,5,0.8
M,78,90000.0,355.68000000000006,0.061853351327035525,6,0.8333333333333334
M,31,57000.0,14.12,0.708215297450425,5,0.6
F,58,77000.0,19.97,0.0,5,0.4
F,53,106000.0,184.15999999999997,0.13032145960034755,5,0.8
F,54,119000.0,224.06,0.15620815852896544,5,1.0
M,23,47000.0,41.150000000000006,0.1215066828675577,6,0.6666666666666666
M,76,81000.0,128.35,0.2337358784573432,5,1.0
F,66,60000.0,27.05,0.36968576709796674,2,1.0
F,62,37000.0,2.42,0.0,6,0.5
F,65,83000.0,110.07000000000001,0.2452984464431725,6,0.5
M,22,46000.0,13.970000000000002,0.501073729420186,5,0.8
M,48,60000.0,136.61,0.3586853085425664,5,1.0
M,46,76000.0,158.59000000000003,0.2522227126552746,3,1.0
M,80,61000.0,31.349999999999998,0.861244019138756,5,0.8
M,60,54000.0,36.11,0.47078371642204375,4,1.0
F,53,88000.0,122.81,0.20356648481394024,6,0.3333333333333333
F,72,79000.0,143.77,0.3616888085135981,5,0.6
F,62,54000.0,185.23000000000002,0.29692814338929974,4,1.0
F,54,43000.0,144.30999999999997,0.27718106853301927,6,0.6666666666666666
M,73,36000.0,17.42,0.0,4,0.75
M,20,38000.0,30.570000000000004,0.16355904481517825,5,0.4
F,65,76000.0,412.46999999999997,0.036366281184086115,3,1.0
M,31,68000.0,10.54,0.0,4,1.0
O,49,41000.0,121.07999999999998,0.16518004625041297,3,0.6666666666666666
M,84,78000.0,109.47999999999999,0.3653635367190355,3,1.0
M,64,68000.0,78.19,0.5371530886302597,4,1.0
F,69,72000.0,29.94,0.167000668002672,3,0.6666666666666666
F,50,76000.0,0.0,0.0,5,1.0
F,26,62000.0,212.27,0.05653177556885099,4,0.75
M,54,62000.0,22.08,0.0,5,0.4
M,46,50000.0,31.900000000000002,0.0,4,0.5
F,41,57000.0,17.48,0.8009153318077803,4,1.0
M,41,58000.0,47.93000000000001,0.3129563947423325,5,1.0
M,85,76000.0,223.29000000000002,0.1657037932733217,5,0.8
F,84,35000.0,11.52,0.0,4,0.0
M,70,72000.0,10.34,0.0,4,0.5
M,63,79000.0,108.7,0.15639374425022998,5,0.4
M,58,60000.0,17.68,0.0,5,0.4
F,58,30000.0,58.71,0.28955884857775505,5,0.8
F,55,59000.0,157.23000000000002,0.1272021878776315,3,0.6666666666666666
